id,name,family_id
57189,Regificola,1228
57190,Regina,1701
57191,Reginaia,7664
57192,Reginaterreuma,4376
57193,Reginea,
57194,Reginella,1838
57195,Reginelloides,1838
57196,Regis,1203
57197,Registoma,6232
57198,Regobothrium,978
57199,Regozara,1240
57200,Regterenia,4349
57201,Regulatus,7117
57202,Regulifer,4622
57203,Regulus,6337
57204,Regulus,7295
57205,Rehacythereis,7430
57206,Rehderella,1543
57207,Rehderia,7779
57208,Rehderiella,3588
57209,Reicheltia,7271
57210,Reichertella,6576
57211,Reidcyclops,1953
57212,Reidispongia,5611
57213,Reidnitocrella,283
57214,Reighardia,6338
57215,Reigiopsis,
57216,Reimericotyle,4249
57217,Reinhardella,1323
57218,Reinhardia,2375
57219,Reinhardtia,3828
57220,Reinhardtius,5750
57221,Reinia,1602
57222,Reishia,4570
57223,Reisingeria,6149
57224,Reiterina,6362
57225,Reithrodrilus,2649
57226,Reitneracantha,4990
57227,Relegamoria,7779
57228,Relicanthus,6339
57229,Relichna,6355
57230,Relictacanthus,2876
57231,Relictogammarus,2878
57232,Relictogobius,3013
57233,Relictomoera,5877
57233,Relictomoera,5877
57234,Relictoseborgia,6679
57235,Relictus,2005
57236,Relictus,5245
57237,Reliquiaecava,4570
57238,Reloncavia,1933
57239,Remanea,5278
57240,Remaneicaris,5317
57241,Remasellus,645
57242,Remaster,3721
57243,Remera,2763
57244,Remex,4824
57245,Remexudes,5303
57246,Remiarctus,6668
57247,Remigia,4797
57248,Remigulus,7135
57249,Remilegia,2394
57250,Remipes,3364
57251,Remondella,6657
57252,Remora,2394
57253,Remorina,2394
57254,Remulopygus,3200
57255,Remus,6957
57256,Remycidaris,5823
57257,Remypus,5363
57258,Remysymphyla,6633
57259,Renatoreyesia,6201
57260,Renaudarctus,6341
57261,Renaudcypris,1197
57262,Rendahlia,6818
57263,Renea,66
57264,Renella,5170
57265,Renetheo,5010
57266,Rengea,1926
57267,Renibulbus,2725
57268,Reniclona,1406
57269,Renicola,6342
57270,Renicytherura,
57271,Reniella,6182
57272,Reniera,1406
57273,Renieria,
57274,Reniforma,2205
57275,Renigonius,5984
57276,Renilla,6345
57277,Reniochalina,764
57278,Reniporella,6966
57279,Renispora,215
57280,Renistoma,3462
57281,Renivermis,2740
57282,Rennellia,5344
57282,Rennellia,5344
57283,Rennelloscia,5541
57284,Renngartenella,
57285,Renocila,1989
57286,Renodidymocystis,2205
57287,Renova,6460
57288,Renschiphaedusa,1602
57289,Renyxa,4036
57290,Reometra,1145
57291,Reomkago,2926
57292,Repandocosta,7430
57293,Repandum,4158
57294,Repometra,437
57295,Repomucenus,1126
57296,Reporhamphus,3268
57297,Reptadeonella,133
57298,Reptaria,6346
57299,Reptelea,2460
57300,Reptelectrina,2456
57301,Reptescharella,1838
57302,Reptescharellina,3891
57303,Reptescharinella,655
57304,Reptescharipora,1838
57305,Reptiliceps,3013
57306,Reptocavea,3956
57307,Reptocea,
57308,Reptocelleporaria,3891
57309,Reptoceritites,2460
57310,Reptoclausa,4558
57311,Reptofascigera,7583
57312,Reptoflustrella,1138
57313,Reptoflustrina,2456
57314,Reptoforicula,2460
57315,Reptolatereschara,3378
57316,Reptolunulites,4978
57317,Reptomultelea,2460
57318,Reptomulticava,
57319,Reptomulticlausa,1599
57320,Reptomulticrescis,1375
57321,Reptomultisparsa,4558
57322,Reptonodicava,1375
57323,Reptonoditrypa,3333
57324,Reptopora,7327
57325,Reptoporella,1838
57326,Reptoporellina,133
57327,Reptoporina,1138
57328,Reptotubigera,4558
57329,Requienia,6347
57330,Resania,4173
57331,Resomia,6348
57331,Resomia,6348
57332,Ressopygus,2873
57333,Resticula,4830
57334,Resticuliscala,2571
57335,Restio,76
57336,Resupinus,4276
57337,Retaster,6180
57338,Retecava,7583
57339,Retecavella,
57340,Retelea,5665
57341,Retelepralia,1444
57342,Retenoa,2035
57343,Reteograptus,13
57344,Retepora,5525
57345,Reteporella,5525
57346,Reteporellina,5525
57347,Reteporidea,1846
57348,Reteporidra,6689
57349,Reteporina,6689
57350,Reterebella,7230
57351,Reteterebella,7230
57352,Retetydeus,7609
57353,Retevirgula,1138
57354,Retevitellus,3319
57355,Retha,1218
57356,Retibythere,1095
57357,Reticarcularia,4661
57358,Reticestus,
57359,Reticharopa,1430
57360,Reticrescis,1375
57361,Reticrisina,5665
57362,Reticubuccinum,1055
57363,Reticulapex,1430
57364,Reticularia,3772
57365,Reticularopa,1430
57366,Reticulatus,7664
57367,Reticulidia,5592
57368,Reticulina,5398
57369,Reticulina,
57370,Reticulina,7430
57371,Reticulipora,5665
57372,Reticuliscala,2571
57373,Reticulocambria,
57374,Reticulochilina,
57375,Reticulocosta,7430
57376,Reticulocythereis,7430
57377,Reticulograptus,7573
57378,Reticuloquadracythere,7287
57379,Reticulotaenia,2211
57380,Reticunassa,4661
57380,Reticunassa,4661
57381,Reticutriton,1983
57382,Reticypris,2000
57383,Retidrillia,972
57384,Retiflustra,2819
57385,Retifusus,1055
57386,Retigyra,6
57387,Retihornera,3434
57388,Retilaskeya,4779
57389,Retimohnia,1055
57390,Retinella,2898
57391,Retinoda,
57392,Retinometra,3482
57393,Retiometra,437
57394,Retisacculus,
57395,Retiscrupocellaria,1195
57396,Retiskenea,4
57397,Retispira,876
57398,Retizafra,1705
57399,Retorquata,3232
57400,Retowskia,2508
57401,Retractomonorchis,4524
57402,Retrobulla,1873
57403,Retrocalcar,1626
57404,Retrocaris,5176
57405,Retroculus,1554
57406,Retrodesmus,5030
57407,Retrolucina,4096
57408,Retromysis,4616
57409,Retronectes,6352
57410,Retropinna,6353
57411,Retropluma,6354
57412,Retrorsia,5830
57413,Retrotapes,7727
57414,Retroterra,1164
57415,Retroteuthis,7709
57416,Retrotheristus,7834
57417,Retrotortina,4943
57418,Retrovarium,1873
57419,Retrovescus,4282
57420,Rettenmeyeria,6264
57421,Retusa,6355
57422,Retusophiline,3803
57423,Retusum,1983
57424,Retzneiosoma,2426
57425,Reubenella,1302
57426,Reuentalina,
57427,Reussastraea,180
57428,Reussella,6613
57429,Reussia,683
57429,Reussia,683
57430,Reussia,1048
57431,Reussicythere,3258
57432,Reussina,4422
57433,Reussina,133
57434,Reussinella,4422
57435,Reussirella,1921
57436,Reuterella,6433
57437,Revalopora,1740
57438,Revalotrypa,6356
57439,Reversabella,
57440,Reversocypris,
57441,Reversoparaparchites,5294
57442,Reversoscapha,
57443,Revisylthere,
57444,Reviya,
57445,Revoilia,5863
57446,Revolutus,613
57447,Rexapex,3835
57448,Rexea,2918
57449,Rexichthys,2918
57450,Rexithaerus,7203
57451,Reyea,2918
57452,Reyfria,5592
57453,Reymentia,7430
57454,Reymenticosta,7430
57455,Reymondia,5221
57456,Reynellona,5628
57457,Reynoldsia,4101
57458,Reynoldsonia,2369
57459,Reynoldstrema,2991
57460,Reyssia,3793
57461,Rezinkovia,4091
57462,Rhabadamia,524
57463,Rhabdalestes,237
57464,Rhabdamia,524
57465,Rhabdarona,1619
57466,Rhabdastrella,372
57467,Rhabderemia,6358
57468,Rhabdeurypon,6320
57469,Rhabdinema,6375
57470,Rhabdinopora,400
57471,Rhabdiopoeus,6361
57472,Rhabditella,6362
57473,Rhabditidoides,2248
57474,Rhabditis,6362
57475,Rhabditoides,6362
57476,Rhabditolaimus,2248
57477,Rhabdobaris,1051
57478,Rhabdoblennius,937
57478,Rhabdoblennius,937
57479,Rhabdobrissus,1040
57480,Rhabdocalyptus,6473
57481,Rhabdocheirus,6363
57482,Rhabdochila,2326
57483,Rhabdochona,6364
57484,Rhabdocidaris,6365
57485,Rhabdocoma,7449
57486,Rhabdocrinus,6365
57487,Rhabdocynthia,5763
57488,Rhabdodemania,6366
57489,Rhabdoderma,5963
57490,Rhabdodermella,329
57491,Rhabdodictyon,734
57492,Rhabdodictyum,734
57493,Rhabdodragma,372
57494,Rhabdoena,2508
57495,Rhabdogaster,2573
57496,Rhabdogulella,7043
57497,Rhabdoherpia,7
57498,Rhabdokonia,3232
57499,Rhabdolaimus,6367
57500,Rhabdolichops,7003
57501,Rhabdomeson,6368
57502,Rhabdomesus,3597
57503,Rhabdomolgus,7134
57504,Rhabdomorpha,984
57505,Rhabdonotus,5634
57506,Rhabdontolaimus,2248
57507,Rhabdoon,
57508,Rhabdopectella,2681
57509,Rhabdophyllia,4537
57510,Rhabdoplectella,2681
57511,Rhabdoplegma,2681
57512,Rhabdopleura,6369
57513,Rhabdopleurites,6370
57514,Rhabdopleuroides,6371
57515,Rhabdopleurus,2988
57516,Rhabdoploca,1051
57517,Rhabdopora,1838
57518,Rhabdopus,6717
57519,Rhabdosargus,6849
57520,Rhabdosigma,6358
57521,Rhabdosoma,5126
57522,Rhabdostauridium,3343
57523,Rhabdostoma,5669
57524,Rhabdosynochus,2238
57525,Rhabdotakra,4269
57526,Rhabdotobothrium,6389
57527,Rhabdotoderma,
57527,Rhabdotoderma,
57528,Rhabdotometra,4378
57529,Rhabdotubus,6369
57530,Rhabdotylenchus,7610
57531,Rhabdouraea,6372
57532,Rhabdozoum,6373
57533,Rhabdus,6360
57534,Rhachella,7326
57535,Rhacheopora,1838
57536,Rhachianectes,2607
57537,Rhachidina,1351
57538,Rhachidoceramus,3565
57539,Rhachidomorpha,6374
57540,Rhachinotus,2075
57541,Rhachionectes,2607
57542,Rhachis,6374
57543,Rhachis,1351
57544,Rhachistia,1351
57545,Rhachocaris,2987
57546,Rhachodesmus,6374
57547,Rhachotropis,2720
57548,Rhacochilus,2479
57549,Rhacodes,7615
57550,Rhacodiaptomus,2167
57551,Rhacodoris,3339
57552,Rhaconotus,7716
57553,Rhacophorus,1453
57554,Rhacostoma,160
57555,Rhacothyas,7362
57556,Rhacura,3642
57557,Rhadamesella,
57558,Rhadinema,6375
57559,Rhadinesthes,7027
57560,Rhadinocentrus,4306
57561,Rhadinocythere,2526
57562,Rhadinocytherura,2034
57563,Rhadinoloricaria,4075
57564,Rhadinometra,1693
57565,Rhadinoplax,5971
57566,Rhadinorhynchoides,1304
57567,Rhadinorhynchus,6376
57568,Rhadosarga,6849
57569,Rhagada,1164
57570,Rhagasostoma,4978
57571,Rhagidia,6379
57572,Rhagodotarsus,2937
57573,Rhagorchis,3888
57574,Rhagovelia,7724
57575,Rhamdella,3279
57576,Rhamdia,3279
57576,Rhamdia,3279
57577,Rhamdioglanis,3279
57578,Rhamdiopsis,3279
57579,Rhammatopora,2456
57580,Rhamnocercoides,2238
57581,Rhamnocercus,2238
57582,Rhamphegenys,
57583,Rhamphichthys,6380
57584,Rhamphidarpe,4906
57585,Rhamphidarpella,4906
57586,Rhamphidarpina,4906
57587,Rhamphidarpoides,4906
57588,Rhamphidoiulus,3658
57589,Rhamphidonta,3810
57590,Rhamphispio,7653
57591,Rhamphobrachium,4974
57592,Rhamphocetichthys,1387
57593,Rhamphocetus,4901
57594,Rhamphochela,4090
57595,Rhamphochromis,1554
57596,Rhamphocottus,6381
57597,Rhamphogordius,3994
57598,Rhamphomyia,2487
57599,Rhamphosmittina,1048
57600,Rhamphostomella,7645
57601,Rhamphostomellina,1316
57602,Rhamphostreptus,6931
57603,Rhantus,2388
57604,Rhaphandra,1453
57605,Rhaphaulus,6232
57606,Rhaphidectyon,6320
57607,Rhaphidhistia,7426
57608,Rhaphidiella,2787
57609,Rhaphidiophorus,
57610,Rhaphidoclypus,1643
57611,Rhaphidophlus,4397
57612,Rhaphidorus,5836
57613,Rhaphidostyla,3135
57614,Rhaphidotheca,4586
57615,Rhaphidotrema,530
57616,Rhaphidrilus,1570
57617,Rhaphiellus,1069
57618,Rhaphiobelone,882
57619,Rhaphiodesma,4586
57620,Rhaphiodon,1992
57621,Rhaphiophora,1632
57622,Rhaphischisma,6383
57623,Rhaphitoma,6318
57624,Rhaphium,2310
57625,Rhaphium,6259
57625,Rhaphium,6259
57626,Rhaphonotum,5698
57627,Rhaphonotum,5698
57628,Rhaphoxiella,3135
57629,Rhaphoxya,2196
57630,Rhaphydoclypus,1643
57631,Rhaphyrus,1632
57632,Rhapidophlus,4397
57633,Rhapidophorus,604
57634,Rhapidostreptus,6931
57635,Rhapinema,3462
57636,Rhaptapagis,4405
57637,Rhaptothyreus,6385
57638,Rharodesmus,6264
57639,Rhebasia,4978
57640,Rhechias,1725
57641,Rhectogramma,3435
57642,Rhectopsammia,2112
57643,Rhedensia,3379
57644,Rhegaster,5885
57645,Rhegma,6718
57646,Rhegmatodes,160
57647,Rheina,2002
57648,Rhencus,3120
57649,Rhenea,6440
57650,Rhenechinus,2409
57651,Rhenishella,6368
57652,Rheocamptus,1203
57653,Rheocamptus,1203
57654,Rheocles,871
57655,Rheocyclops,1953
57656,Rheodreissena,2348
57657,Rheoheros,1554
57658,Rheomorpha,157
57659,Rhepoxynius,5574
57660,Rheumatobates,2937
57661,Rheumatometroides,2937
57662,Rhexana,1989
57663,Rhexanella,1989
57664,Rhexenor,6922
57665,Rhexipanchax,5793
57666,Rhexiphloeus,1872
57667,Rhicnoessa,1184
57668,Rhicnostethus,1453
57669,Rhicodon,6388
57670,Rhiganthura,2741
57671,Rhigophila,7884
57672,Rhimacephalus,2106
57673,Rhina,6394
57674,Rhincalanus,6387
57674,Rhincalanus,6387
57675,Rhinchobatus,6394
57676,Rhinchothorax,6437
57677,Rhincodon,6388
57678,Rhineacanthus,798
57679,Rhinebothrium,6389
57680,Rhinebothroides,6389
57681,Rhinecanthus,798
57682,Rhinecotyle,6390
57683,Rhinelepis,4075
57684,Rhinema,4522
57685,Rhinenchelys,4992
57686,Rhineodon,6388
57687,Rhinepera,1452
57688,Rhinergasilus,2581
57689,Rhinesomus,5102
57690,Rhinhoplichthys,3423
57691,Rhinichthys,2005
57692,Rhinidictya,6392
57693,Rhiniodon,6388
57694,Rhiniopora,1838
57695,Rhinobates,6394
57696,Rhinobatis,6394
57697,Rhinobatonchocotyle,3338
57698,Rhinobatos,6394
57699,Rhinobatus,6394
57700,Rhinobranchipus,1025
57701,Rhinobrissus,1040
57702,Rhinobrycon,1423
57703,Rhinocalanus,6387
57704,Rhinocarcinus,2559
57705,Rhinocaris,6395
57706,Rhinochimaera,6396
57707,Rhinoclama,1926
57708,Rhinoclavis,1379
57709,Rhinocochlis,2379
57710,Rhinocoryne,860
57711,Rhinocricus,6397
57712,Rhinodactylus,47
57713,Rhinodelphis,2094
57714,Rhinodiaphana,3803
57715,Rhinodon,6388
57716,Rhinodoras,2323
57717,Rhinodrilus,2978
57718,Rhinoecetes,3599
57719,Rhinoglena,2567
57720,Rhinogobio,2005
57721,Rhinogobiops,3013
57722,Rhinogobius,3013
57723,Rhinolabia,7568
57723,Rhinolabia,7568
57724,Rhinolambrus,5343
57725,Rhinolasius,3714
57726,Rhinolekos,4075
57727,Rhinoliparis,4012
57728,Rhinolithodes,4028
57729,Rhinolophus,6399
57730,Rhinomaxillaris,6907
57731,Rhinomolgus,445
57732,Rhinomugil,4553
57733,Rhinomuraea,4565
57734,Rhinomuraena,4565
57735,Rhinomya,1926
57736,Rhinomysis,4616
57737,Rhinonastes,377
57738,Rhinonema,
57739,Rhinonemus,4077
57740,Rhinopetitia,1423
57741,Rhinophichthus,4992
57742,Rhinopias,6647
57743,Rhinoplagusia,1993
57744,Rhinopleustes,5755
57745,Rhinopora,6400
57746,Rhinoporella,6400
57747,Rhinoprenes,2556
57748,Rhinoptera,4596
57749,Rhinoptericola,6401
57750,Rhinopterocaris,1265
57751,Rhinopthera,4596
57752,Rhinoraja,600
57753,Rhinoryctes,249
57754,Rhinosardinia,1642
57755,Rhinoscion,6608
57756,Rhinoscopelus,4591
57757,Rhinosiphora,6787
57758,Rhinosolea,6818
57759,Rhinosomus,5102
57760,Rhinospinosa,3556
57761,Rhinothelepus,7230
57762,Rhinotriacis,7467
57763,Rhinotus,6790
57764,Rhinoxenoides,377
57765,Rhinoxenus,377
57766,Rhinus,6762
57767,Rhiostoma,1951
57768,Rhiothra,1989
57769,Rhipidaster,6816
57770,Rhipidipathes,493
57771,Rhipidocotyle,1057
57772,Rhipidocotyloides,1057
57772,Rhipidocotyloides,1057
57773,Rhipidodonta,3509
57774,Rhipidogammarus,2878
57775,Rhipidogorgia,3047
57776,Rhipidogyra,6405
57777,Rhipidoherpia,6402
57778,Rhipidopathes,493
57779,Rhipidopeltis,3181
57780,Rhipidopora,5665
57781,Rhipidothuria,2474
57782,Rhipophos,4661
57783,Rhips,1533
57784,Rhipsauchenia,1602
57785,Rhiscosoma,719
57786,Rhiscosomides,6404
57787,Rhithropanopeus,5232
57788,Rhizagravia,
57789,Rhizalcyon,230
57790,Rhizangia,6405
57791,Rhizaxinella,7091
57792,Rhizocaulus,1174
57793,Rhizochalina,5545
57794,Rhizochilus,4570
57795,Rhizocline,3457
57796,Rhizoconus,1728
57797,Rhizocrinus,6407
57798,Rhizodendrium,4873
57799,Rhizodriloides,4639
57800,Rhizodrilus,4639
57801,Rhizoecus,6098
57802,Rhizogeton,4873
57803,Rhizoglyphus,48
57804,Rhizoiketicus,1230
57805,Rhizolepas,6408
57806,Rhizomolgula,4489
57807,Rhizonema,1783
57808,Rhizoniera,1406
57809,Rhizopa,5634
57810,Rhizophobates,6686
57811,Rhizophysa,6409
57812,Rhizophyta,2681
57813,Rhizopoides,5634
57814,Rhizopriodon,1231
57815,Rhizoprionodon,1231
57816,Rhizopsammia,2112
57817,Rhizorhagium,991
57818,Rhizorhina,4783
57819,Rhizorus,6410
57820,Rhizosmilia,1269
57821,Rhizosomichthys,7484
57821,Rhizosomichthys,7484
57822,Rhizostoma,6411
57823,Rhizothrix,6413
57824,Rhizothrix,6413
57825,Rhizotricha,1783
57826,Rhizotrochus,2808
57827,Rhizoxenia,1617
57828,Rhoadsia,1423
57829,Rhociobairdia,
57830,Rhoda,2673
57831,Rhodacarellus,6414
57832,Rhodacarus,6414
57833,Rhodacmea,5685
57834,Rhodactinia,108
57835,Rhodactis,2289
57836,Rhodalia,6417
57837,Rhodanicites,
57838,Rhodaniridogorgia,1539
57839,Rhodaraea,5893
57840,Rhodax,2212
57841,Rhodea,58
57842,Rhodelinda,1617
57843,Rhodesillo,613
57844,Rhodesiostreptus,6931
57845,Rhodeus,2005
57846,Rhodia,2559
57847,Rhodiaurila,
57848,Rhodichthys,4012
57849,Rhodigina,5820
57850,Rhodimenichthys,5555
57851,Rhodina,58
57852,Rhodine,4199
57853,Rhodinicola,1601
57854,Rhodinoliotia,4010
57855,Rhodinosoma,1814
57856,Rhodobothrium,6389
57857,Rhodochirus,5168
57858,Rhodocyathus,4050
57859,Rhododerma,3231
57860,Rhododesmus,5128
57861,Rhododrilus,36
57862,Rhodolaimus,1077
57863,Rhodoniichthys,3013
57864,Rhodonyx,305
57865,Rhodope,6418
57866,Rhodopetala,72
57867,Rhodopetoma,6121
57868,Rhodophyton,3047
57869,Rhodopiella,3658
57870,Rhodopiella,1602
57870,Rhodopiella,1602
57871,Rhodopioniscus,7486
57872,Rhodopis,4282
57873,Rhodoposoma,463
57874,Rhodopsammia,2112
57875,Rhodopsis,6716
57876,Rhodopyrgula,3462
57877,Rhodosoma,1761
57878,Rhodostethia,3808
57879,Rhodostoma,2470
57880,Rhodotrema,2777
57881,Rhodozona,1609
57882,Rhodymenichthys,5555
57883,Rhoea,538
57884,Rhoechinus,
57885,Rhogobius,2271
57886,Rhomalea,7727
57887,Rhomaleocaris,
57888,Rhomballichthys,1399
57889,Rhombiconus,1728
57890,Rhombifera,5824
57891,Rhombina,2002
57892,Rhombinella,1705
57893,Rhombipoma,1689
57894,Rhomboarctus,7088
57895,Rhombobythere,1095
57896,Rhombochirus,2394
57897,Rhombocladia,1403
57898,Rhombocythere,6862
57899,Rhomboentomozoe,6419
57900,Rhombofenestella,2778
57901,Rhombognathides,3123
57902,Rhombognathopsis,3123
57903,Rhombognathus,3123
57904,Rhomboidella,4622
57905,Rhomboides,3354
57906,Rhomboidichthys,975
57907,Rhomboplanilla,7628
57908,Rhomboplites,4111
57909,Rhomboplitoides,4111
57910,Rhombopora,6420
57911,Rhomboporella,6368
57912,Rhombopsammia,4388
57913,Rhombosepion,6697
57914,Rhomboserranus,91
57915,Rhombosolea,5750
57916,Rhombothais,4570
57917,Rhombotides,47
57918,Rhombotides,47
57919,Rhombotrypa,331
57919,Rhombotrypa,331
57920,Rhombotrypella,6986
57921,Rhomboxiphus,2515
57922,Rhombuniopsis,7664
57923,Rhombus,6644
57924,Rhombus,1728
57925,Rhonciscus,3120
57926,Rhopalaea,2174
57927,Rhopalaemon,5176
57928,Rhopalione,966
57929,Rhopalithes,2763
57930,Rhopalobdella,5647
57931,Rhopalocaulis,7738
57932,Rhopalocidaris,1557
57933,Rhopalodina,6423
57934,Rhopalodinaria,6423
57935,Rhopalodinopsis,6423
57936,Rhopaloeides,6941
57937,Rhopalogona,3106
57938,Rhopalogonium,7681
57939,Rhopaloiulus,6424
57940,Rhopalomenia,6425
57941,Rhopalomenia,6425
57942,Rhopalomeris,2969
57943,Rhopalona,2174
57944,Rhopalonais,4639
57945,Rhopalonaria,6468
57946,Rhopalonella,5938
57947,Rhopalonema,6426
57948,Rhopalonurus,7071
57949,Rhopalopaeus,6889
57950,Rhopalopetalum,6596
57951,Rhopalophthalmus,4616
57952,Rhopalopoditius,6931
57953,Rhopalopsis,2174
57954,Rhopalorhynchus,1697
57955,Rhopalosiphoninus,501
57956,Rhopalosiphum,501
57957,Rhopaloskelus,2064
57958,Rhopaloskelus,2064
57959,Rhopalosyllis,7117
57960,Rhopalothylax,6427
57961,Rhopalotrema,2205
57962,Rhopalowales,5256
57963,Rhopalura,6428
57964,Rhophodon,1430
57965,Rhopia,2396
57966,Rhopiella,2396
57967,Rhopilema,6411
57968,Rhoporhynchus,1057
57968,Rhoporhynchus,1057
57969,Rhoporhynchus,1057
57970,Rhopostoma,6247
57971,Rhoptrobothrium,6429
57972,Rhyacanthias,7125
57973,Rhyacanthis,7125
57974,Rhyacichthys,6430
57975,Rhyacodriloides,4639
57976,Rhyacodrilus,4639
57977,Rhyacosiredon,282
57978,Rhycherus,438
57979,Rhymbocochlias,1164
57980,Rhymogona,1814
57981,Rhynchactis,2945
57982,Rhynchana,3038
57983,Rhynchelmis,4102
57984,Rhynchelmoides,4102
57985,Rhynchobatis,6394
57986,Rhynchobatus,6394
57987,Rhynchobdella,4232
57988,Rhynchobolus,2980
57989,Rhynchobothrium,3759
57990,Rhynchobothrius,7223
57991,Rhynchoceratias,4299
57992,Rhynchoceratis,4299
57993,Rhynchocheila,3232
57994,Rhynchochondria,1513
57995,Rhynchochydorus,1550
57996,Rhynchocidaris,1893
57997,Rhynchocinetes,6431
57998,Rhynchoconger,1725
57999,Rhynchocreadium,246
58000,Rhynchocyclus,3368
58001,Rhynchocymba,1725
58002,Rhynchocypraea,1996
58003,Rhynchocypris,2005
58004,Rhynchodemus,2926
58005,Rhynchodoras,2323
58006,Rhynchogadus,4543
58007,Rhynchohyalus,5039
58008,Rhynchokarlingia,6433
58009,Rhyncholagena,4455
58010,Rhyncholampas,1278
58011,Rhynchomecogaster,6790
58012,Rhynchomesostoma,7628
58013,Rhynchomolgus,6434
58014,Rhynchomyzon,667
58015,Rhynchonella,6435
58016,Rhynchonema,7834
58017,Rhynchonereella,226
58017,Rhynchonereella,226
58018,Rhynchonerella,226
58019,Rhynchopelates,7226
58020,Rhynchopelta,5401
58021,Rhynchopharynx,53
58022,Rhynchoplax,3483
58023,Rhynchopora,5525
58024,Rhynchoprobolus,
58025,Rhynchoproctus,3200
58026,Rhynchopus,6717
58027,Rhynchopygus,2767
58028,Rhynchorhamphus,3268
58029,Rhynchorhina,6394
58030,Rhynchoscolex,6987
58031,Rhynchospio,6913
58032,Rhynchostracion,5102
58033,Rhynchota,
58034,Rhynchotalona,1550
58035,Rhynchotella,1138
58036,Rhynchothalestris,7299
58037,Rhynchothorax,6437
58038,Rhynchotrema,6930
58039,Rhynchotrochus,1164
58040,Rhynchoyalus,5039
58041,Rhynchozoon,5525
58042,Rhyncobatis,6394
58043,Rhyncobatus,6394
58044,Rhyncobdella,4232
58045,Rhyncoceras,7157
58046,Rhyncopelates,7226
58047,Rhyncostophallus,4415
58048,Rhynobrissus,1040
58049,Rhynocrangon,1806
58050,Rhynocrangon,1806
58051,Rhynohalicella,5328
58052,Rhynolambrus,5343
58053,Rhynophylla,4181
58054,Rhyopsocus,6171
58055,Rhyparomeris,2969
58056,Rhyphodesmus,5707
58057,Rhypidopeltis,3181
58058,Rhypophilys,1550
58059,Rhypticus,6718
58060,Rhyscotoides,6438
58061,Rhyscotoides,6438
58062,Rhyscotoides,6438
58063,Rhyscotus,6438
58064,Rhysia,6439
58065,Rhysoconcha,2502
58066,Rhysodesmus,7842
58066,Rhysodesmus,7842
58067,Rhysolus,7842
58068,Rhysomagis,
58069,Rhysomedusa,
58070,Rhysota,1536
58071,Rhysotina,7681
58072,Rhysotritia,2676
58073,Rhyssocolpus,4806
58074,Rhyssoplax,1493
58075,Rhyssota,1536
58076,Rhyssotopsis,3229
58077,Rhytida,6440
58078,Rhytidactis,3126
58079,Rhytidarex,6440
58080,Rhytidochasma,597
58081,Rhytidoconcha,1164
58082,Rhytidocricus,6397
58083,Rhytidodes,6441
58084,Rhytidodoides,6441
58085,Rhytidopoma,406
58086,Rhytidopsis,1430
58087,Rhytidorhaphe,1951
58088,Rhytidotheba,3475
58089,Rhytidothyra,406
58090,Rhytiobeyrichia,908
58091,Rhytiodus,427
58092,Rhytirhynchia,816
58093,Rhytisma,230
58094,Rhytophorus,2470
58095,Rhyzobranchus,5674
58096,Riactis,1720
58097,Ribauteuma,1814
58098,Ribautiella,6633
58099,Ribeiroa,195
58100,Ribeiroclinus,1628
58101,Ribeiroia,6168
58102,Ribriarca,4801
58103,Richalpheus,259
58104,Richardina,6984
58105,Richardsoniana,1430
58106,Richardsonianus,3383
58107,Richardsonichthys,7278
58108,Richardsoniella,7167
58109,Richardsoniscus,6624
58110,Richardsonius,2005
58111,Richardsonobdella,5647
58112,Richbunea,1316
58113,Richerellus,5902
58114,Richiardia,5527
58115,Richina,6443
58115,Richina,6443
58116,Richmondaropa,1430
58117,Richteria,2534
58118,Richterina,2534
58119,Richtersia,6683
58120,Richtersiella,6683
58121,Richtersius,6444
58122,Ricinella,4570
58123,Ricinula,4570
58124,Ricodesmus,1453
58125,Ricola,4075
58126,Ricordea,6445
58127,Ricordia,6445
58128,Rictaxiella,515
58129,Rictaxis,104
58130,Rictocyma,661
58131,Rictocystis,5915
58132,Ricuzenius,1800
58133,Ridgeia,6739
58134,Ridgellus,7610
58135,Ridgewayia,6103
58136,Ridgeworthia,7049
58137,Ridleia,5836
58138,Ridleya,1430
58139,Riebeckia,58
58140,Riedelella,6433
58141,Riedeliconcha,5127
58142,Riedelius,5127
58143,Riekertia,865
58144,Rifcus,7568
58145,Rifolana,1568
58146,Riftia,6739
58147,Rigasia,609
58148,Riggia,1989
58149,Righiella,254
58150,Righiodrilus,2978
58151,Rigidella,1899
58152,Riisea,2468
58153,Rikitea,2502
58154,Rikkarus,5574
58155,Rildardanus,7652
58156,Rileyella,6298
58157,Rillogaster,4884
58158,Rillya,1602
58159,Rillyarex,1602
58160,Rillyella,1602
58161,Rillyopsis,1602
58162,Rima,6896
58163,Rimabollia,
58164,Rimacephalus,2106
58164,Rimacephalus,2106
58165,Rimacytheropteron,2034
58166,Rimakoroga,7568
58167,Rimapenaeus,5404
58168,Rimatula,1069
58169,Rimella,5610
58170,Rimella,6475
58171,Rimellopsis,6475
58172,Rimicaris,262
58173,Rimicola,3012
58174,Rimicola,3610
58175,Rimipontius,2271
58176,Rimitantulus,817
58177,Rimosocella,4422
58178,Rimosodaphnella,6318
58179,Rimula,2923
58180,Rimula,2805
58181,Rimulanax,2805
58182,Rimularia,2805
